INT_KEY,X,Y,INTERSECTION_NAME,COUNT_COLLISIONS,COUNT_RELATED_STREETS,AVG_PVMT_CONDITION,AVG_SPEEDLIMIT,SIGNAL_TYPE,TRAFFIC_CIRCLE_EXISTS,ARTERIAL_CLASSIFICATION,COUNT_STOPSIGNS,COUNT_YEILDSIGNS,LIGHTPOLE_COUNT,LIGHTPOLE_AVG_HEIGHT,INTERSECTION_SUBAREA
37646,-122.301529974,47.695720753,25TH AVE NE AND NE 92ND ST,3,4,59,20,NONE,True,0,0,0,1,50,NE
35194,-122.32565738,47.522265102,7TH AVE S AND S DIRECTOR W ST,0,1,21,20,NONE,False,0,0,0,1,55,GRDWM
35036,-122.351686882,47.522839136,13TH AVE SW AND SW HENDERSON ST,6,4,88.75,22.5,NONE,False,2,2,0,1,50,DLRD
33459,-122.269815006,47.556275162,51ST AVE S AND S PEARL ST,0,3,55.666666667,20,NONE,False,0,0,0,1,45,SE
23828,-122.402115307,47.679435718,35TH AVE NW AND NW 70TH ST,0,4,72.25,20,NONE,False,0,0,0,1,47,BLRD
27576,-122.383248932,47.644759744,21ST AVE W AND THORNDYKE AVE W,4,4,47,22.5,NONE,False,2,3,0,0,0,MGNL-QA
34532,-122.28263719,47.542448226,40TH AVE S AND S HOLLY ST,2,3,52,20,NONE,False,0,0,0,1,50,SE
36888,-122.377509124,47.703972301,VALMAY AVE NW AND NW GREENBRIER WAY,0,4,27.25,20,NONE,False,0,0,0,0,0,BLRD
37336,-122.340549115,47.695979578,N 92ND ST AND DEAD END,0,1,100,20,NONE,False,0,0,0,0,0,NW
31986,-122.392147899,47.564764289,47TH AVE SW AND SW GENESEE ST,5,4,66,22.5,NONE,False,3,2,0,1,50,SW
28073,-122.353842345,47.643240413,2ND AVE N AND RAYE ST,0,2,43.5,20,NONE,False,0,0,0,1,40,MGNL-QA
24626,-122.294956942,47.687389757,31ST AVE NE AND NE 81ST ST,0,3,30,20,NONE,False,0,0,0,1,30,NE
32353,-122.324129576,47.571403007,S SPOKANE ST AND S SPOKANE CR ST,0,4,79.5,28.75,NONE,False,2,0,0,0,0,GRDWM
35475,-122.265397639,47.516823870,54TH AVE S AND S ROXBURY W ST,1,1,81,20,NONE,False,3,1,0,2,52.5,SE
34895,-122.361110657,47.519194710,KELSEY LN SW AND SW CAMBRIDGE ST,0,4,56.75,20,NONE,False,0,0,0,1,50,DLRD
37836,-122.271453683,47.691971931,54TH AVE NE AND NE 86TH ST,0,2,37,20,NONE,False,0,0,0,1,14,NE
26119,-122.26995454,47.670768428,SAND POINT WAY NE AND NE 58TH ST,1,3,76.666666667,26.666666667,NONE,False,1,1,0,0,0,NE
36739,-122.308150706,47.712126253,19TH AVE NE AND NE 115TH E ST,0,1,96,20,NONE,False,0,0,0,1,45,N
36524,-122.323169523,47.70495586,5TH AVE NE AND NE 105TH ST,10,3,41,23.333333333,NONE,False,2,1,0,1,40,N
36489,-122.31678774,47.711050506,PINEHURST WAY NE AND NE 114TH S ST,1,2,69,25,NONE,False,1,1,0,1,35,N-NW
28522,-122.28402529,47.635796908,38TH AVE E AND E HOWE ST,0,4,56.75,20,NONE,False,0,0,0,1,40,E
28990,-122.312601591,47.624445213,15TH AVE E AND E MERCER N ST,3,2,13,25,NONE,False,2,1,0,2,52.5,E
24358,-122.347268941,47.676879521,LINDEN AVE N AND WOODLAND N PL N,7,2,58.5,25,NONE,False,2,4,0,1,50,NW
38429,-122.24642819,47.501847814,69TH PL S AND 71ST PL S,0,2,90.5,20,NONE,False,0,0,0,1,50,SE
36656,-122.300350351,47.712052234,26TH AVE NE AND NE 115TH ST,4,3,91.666666667,20,NONE,False,0,0,0,2,55,N
30665,-122.292770461,47.593289499,31ST AVE S AND S NORMAN ST,0,3,50.333333333,23.333333333,NONE,False,3,1,0,1,50,CNTRL
24067,-122.363328897,47.684734988,6TH AVE NW AND NW 77TH ST,0,4,84.75,20,NONE,True,0,0,0,1,55,NW
28864,-122.354071009,47.627988693,WARD ST AND WARREN AVE N,0,5,3.2,20,NONE,False,0,0,0,1,55,MGNL-QA
35776,-122.353038648,47.734129950,DAYTON AVE N AND N 145TH ST,3,3,47.666666667,30,NONE,False,1,1,0,1,50,NW
337244,-122.261885573,47.511763316,RENTON AVE S AND S COOPER ST,0,3,88.333333333,23.333333333,NONE,False,2,0,0,1,55,SE
35119,-122.314953288,47.523892086,14TH AVE S AND S CONCORD ST,13,4,69.5,22.5,NONE,False,1,1,0,1,55,GRDWM
37076,-122.390321088,47.692041573,26TH AVE NW AND NW 87TH ST,0,3,36.666666667,20,NONE,False,0,0,0,1,47,BLRD
26553,-122.392878669,47.653171901,28TH AVE W AND W TILDEN ST,1,3,53.666666667,23.333333333,NONE,False,3,3,0,1,50,MGNL-QA
24307,-122.352430408,47.683293611,DAYTON AVE N AND N 75TH ST,0,4,63.25,20,NONE,True,0,0,0,1,55,NW
36250,-122.360839542,47.710415198,3RD AVE NW AND NW 112TH ST,5,4,53,22.5,NONE,False,2,2,0,1,50,NW
35467,-122.262795063,47.518999399,56TH AVE S AND S FLETCHER ST,2,4,54.25,20,NONE,True,0,0,0,1,45,SE
27222,-122.327846909,47.6577063,1ST AVE NE AND NE 42ND E ST,0,1,53,20,NONE,False,0,0,0,1,50,LKUN
32999,-122.370962227,47.550110778,30TH AVE SW AND SW JUNEAU ST,1,1,73,20,NONE,False,0,0,0,1,78,DLRD
24665,-122.292587666,47.681231434,33RD AVE NE AND NE 73RD ST,0,3,92.666666667,20,NONE,False,0,0,0,1,40,NE
25560,-122.339144661,47.662866308,WOODLAWN AVE N AND N 47TH ST,2,4,43.5,20,NONE,True,0,0,0,1,45,LKUN
32008,-122.357757076,47.573442954,CHELAN AVE SW AND DEAD END,0,1,80,20,NONE,False,0,0,0,0,0,SW
37381,-122.350065567,47.704343132,FREMONT AVE N AND N 104TH ST,4,4,79.75,20,NONE,True,0,0,0,1,55,NW
36097,-122.306074916,47.728415392,22ND AVE NE AND NE 137TH ST,0,4,95.25,20,NONE,True,0,0,0,1,45,N
25971,-122.304420272,47.674789565,22ND AVE NE AND NE 63RD ST,0,4,37.25,20,NONE,False,0,0,0,1,45,NE
30035,-122.293769532,47.611666734,30TH AVE AND E SPRING ST,3,4,15.5,20,NONE,False,0,0,0,1,45,CNTRL
33993,-122.365837933,47.531880522,26TH AVE SW AND SW KENYON ST,0,3,6,20,NONE,False,0,1,0,1,45,DLRD
30451,-122.312203702,47.595813292,DEARBORN PL S AND S DEARBORN ST,3,3,22.666666667,23.333333333,NONE,False,1,1,0,2,47.5,GRDWM
29000,-122.323039815,47.624272453,BOYLSTON AVE E AND E MERCER ST,7,4,16.25,20,NONE,False,0,2,0,2,52.5,E
35796,-122.353089031,47.730126469,DAYTON AVE N AND DEAD END,0,1,18,20,NONE,False,0,0,0,0,0,NW
33396,-122.307936698,47.546980978,SWIFT AVE S AND S GRAHAM ST,64,3,49.666666667,25,STATE,False,1,0,0,1,40,GRDWM
28053,-122.353430388,47.645617217,2ND AVE N AND FULTON ST,0,4,41.75,20,NONE,False,0,0,0,1,50,MGNL-QA
34296,-122.296892027,47.544440559,28TH AVE S AND S MORGAN ST,0,4,43.75,20,NONE,False,0,4,0,1,50,GRDWM
31635,-122.304336302,47.577530793,22ND AVE S AND S FOREST ST,8,4,88.25,20,NONE,False,0,0,0,1,60,GRDWM
37440,-122.352639046,47.694209140,DAYTON AVE N AND N 90TH ST,11,4,68.25,20,NONE,True,0,1,0,1,75,NW
27615,-122.381773085,47.633494794,MAGNOLIA PIER RP AND DEAD END,0,1,0,20,NONE,False,0,0,0,0,0,MGNL-QA
24681,-122.294138351,47.679415989,31ST AVE NE AND NE 70TH E ST,1,1,89,20,NONE,False,0,0,0,1,45,NE
37879,-122.289338912,47.701108407,36TH AVE NE AND NE 100TH ST,1,3,57.333333333,20,NONE,False,0,0,0,1,50,N
23947,-122.384282345,47.675970923,22ND AVE NW AND NW 65TH E ST,2,1,80,20,NONE,False,2,1,0,1,50,BLRD
32966,-122.365613793,47.546445284,26TH AVE SW AND SW GRAHAM ST,0,3,55.666666667,20,NONE,False,0,0,0,2,42.5,DLRD
28590,-122.359233954,47.628723344,2ND AVE W AND W PROSPECT ST,0,4,23.25,20,NONE,False,0,0,0,1,19,MGNL-QA
35207,-122.311780827,47.526574349,17TH AVE S AND DALLAS AVE S,0,3,35.666666667,20,NONE,False,0,0,0,1,50,GRDWM
25848,-122.328269122,47.668647565,1ST AVE NE AND NE 55TH ST,2,3,45,20,NONE,False,0,0,0,1,45,LKUN-NW
31493,-122.294170532,47.575876425,30TH AVE S AND S MOUNT BAKER EB BV,1,2,72,20,NONE,False,3,2,0,0,0,SE
28188,-122.323402278,47.646992026,BOYLSTON AVE E AND FRANKLIN AVE E,0,3,4,20,NONE,False,0,0,0,1,50,LKUN
30887,-122.286627845,47.575239109,37TH PL S AND S HANFORD ST,1,4,47.5,20,NONE,False,0,0,0,1,50,SE
29251,-122.291962465,47.623655024,31ST AVE E AND E REPUBLICAN ST,2,4,56,20,NONE,False,0,0,0,1,50,CNTRL
24077,-122.356399575,47.681802733,PALATINE AVE N AND N 73RD ST,0,3,57,20,NONE,False,0,0,0,1,50,NW
31627,-122.306705522,47.578737064,20TH AVE S AND S MCCLELLAN ST,4,4,49.5,22.5,NONE,False,3,2,0,1,40,GRDWM
29691,-122.348746108,47.614695804,1ST AVE AND WALL ST,38,4,44.75,25,CITY,False,2,0,0,2,0,DWNTN
38205,-122.249422007,47.511138495,ARROWSMITH AVE S AND S THAYER ST,0,3,59.333333333,20,NONE,False,0,0,0,1,55,SE
27212,-122.330210082,47.657945235,SUNNYSIDE AVE N AND N 42ND ST,2,4,40.75,20,NONE,True,0,0,0,1,45,LKUN
26292,-122.268108349,47.672121149,SAND POINT WAY NE AND NE 60TH ST,0,3,52,26.666666667,NONE,False,1,1,0,1,40,NE
25551,-122.335155228,47.664292748,BURKE AVE N AND N 49TH ST,2,4,57.75,20,NONE,False,0,0,0,1,45,LKUN
30359,-122.335549407,47.601722255,WESTERN AVE AND YESLER WAY,6,3,53.333333333,25,NONE,False,2,1,0,2,15,DWNTN
32289,-122.318557538,47.566571849,11TH AVE S AND DEAD END,0,1,0,20,NONE,False,0,0,0,0,0,GRDWM
26540,-122.394213716,47.654074795,29TH AVE W AND W EMERSON E ST,0,1,57,20,NONE,False,0,0,0,1,40,MGNL-QA
30255,-122.288185772,47.614046686,35TH AVE AND E PIKE ST,0,4,14,20,NONE,False,0,0,2,1,40,CNTRL
32339,-122.325980254,47.573698106,6TH AVE S AND S HINDS ST,1,2,35,25,NONE,False,2,1,0,2,60,GRDWM
26670,-122.357192176,47.654151213,1ST AVE NW AND NW 39TH E ST,0,1,65,20,NONE,False,2,1,0,1,65,LKUN
38024,-122.38346093,47.505902781,41ST AVE SW AND SW 109TH ST,0,3,91.333333333,20,NONE,False,0,0,0,1,19,SW
28629,-122.364538113,47.625700873,6TH AVE W AND DEAD END 1,0,1,43,20,NONE,False,0,0,0,0,0,MGNL-QA
26168,-122.278378598,47.664897357,46TH AVE NE AND NE 50TH ST,0,4,71.5,20,NONE,True,0,0,0,1,47,NE
35843,-122.352926062,47.719594269,DAYTON AVE N AND N 125TH ST,27,4,53.5,23.75,NONE,False,3,2,0,1,50,NW
35812,-122.345017037,47.726859555,AURORA AVE N AND N 135TH ST,50,4,44.25,27.5,CITY,False,1,0,0,1,60,NW
27868,-122.371533054,47.645853152,11TH AVE W AND W FULTON ST,0,3,18,20,NONE,False,0,0,0,1,47,MGNL-QA
34760,-122.384859309,47.517493604,41ST AVE SW AND SW ROXBURY ST,0,2,98,20,NONE,False,0,0,0,1,35,SW
26824,-122.341226123,47.658420288,N MENFORD PL AND DEAD END,0,1,0,20,NONE,False,0,0,0,1,35,LKUN
29052,-122.320872892,47.619907747,BROADWAY E AND E OLIVE WAY,134,3,50.333333333,25,CITY,False,1,0,0,2,30,E
36017,-122.292250178,47.728288273,NE 137TH ST AND LAKE CITY WAY NE,34,4,37.25,27.5,CITY,False,1,0,0,0,0,N
35858,-122.315402378,47.730325622,NE 140TH ST AND DEAD END,0,1,91,20,NONE,False,0,0,0,0,0,N-NW
25858,-122.325574228,47.667162685,LATONA AVE NE AND NE 53RD ST,2,4,44.25,22.5,NONE,False,3,2,0,1,55,LKUN-NW
32980,-122.374928684,47.553774911,34TH AVE SW AND SW BRANDON ST,0,3,66.666666667,20,NONE,False,0,0,0,1,60,DLRD
29286,-122.298568351,47.618911757,26TH AVE AND E DENNY WAY,1,3,0,20,NONE,False,0,0,0,1,45,CNTRL
34729,-122.376699939,47.522861088,35TH AVE SW AND SW HENDERSON ST,35,4,57,22.5,CITY,False,1,0,0,4,34.75,SW
31277,-122.320248857,47.583004774,S COLLEGE ST AND DEAD END,0,1,31,20,NONE,False,0,0,0,0,0,GRDWM
26472,-122.381981559,47.648457866,20TH AVE W AND W DRAVUS ST,34,4,63.5,25,CITY,False,1,0,0,1,60,MGNL-QA
34962,-122.368659463,47.517394728,SW ROXBURY ST AND 28TH AVE SW,7,2,54,25,NONE,False,1,0,0,1,35,DLRD
29359,-122.311357443,47.622081416,16TH AVE E AND E HARRISON ST,1,4,21.5,20,NONE,True,0,0,0,2,47.5,E
30579,-122.296767842,47.601656153,M L KING JR WAY AND E YESLER WAY,40,3,52.333333333,25,CITY,False,2,0,0,3,35,CNTRL
24024,-122.392965454,47.677645349,28TH AVE NW AND NW 67TH N ST,1,2,37,20,NONE,False,0,0,0,1,50,BLRD
27293,-122.300009552,47.660349577,MONTLAKE BLVD NE AND NE 44TH ST,30,3,37.333333333,28.333333333,CITY,False,1,0,2,1,35,NE
31634,-122.303323954,47.577528852,23RD AVE S AND S FOREST ST,2,4,52,22.5,NONE,False,2,2,0,1,55,GRDWM
24460,-122.319968247,47.679494984,8TH AVE NE AND NE 70TH ST ON RP,44,2,59,22.5,NONE,False,2,2,0,1,95,NE
34427,-122.278096252,47.541561286,44TH AVE S AND S BRIGHTON ST,0,3,69.333333333,20,NONE,False,0,0,0,1,50,SE
37152,-122.36335777,47.696053901,6TH AVE NW AND NW 92ND ST,3,4,69.25,20,NONE,True,0,0,0,1,45,NW
38313,-122.270084551,47.508784632,51ST AVE S AND S RUGGLES ST,1,3,54.666666667,23.333333333,NONE,False,2,1,0,1,55,SE
26659,-122.361071539,47.655188431,LEARY WAY NW AND NW BOWDOIN N PL,6,2,74,25,NONE,False,1,1,1,2,55,LKUN-BLRD
32591,-122.274494128,47.564100913,47TH AVE S AND S GENESEE ST,4,4,82,22.5,NONE,False,2,2,0,1,50,SE
33109,-122.316149203,47.551961241,13TH AVE S AND DEAD END 3,0,1,39,20,NONE,False,0,0,0,0,0,GRDWM
28657,-122.360654873,47.620955724,3RD AVE W AND W THOMAS ST,5,4,45.5,22.5,NONE,False,3,2,0,1,30,MGNL-QA
33628,-122.285722988,47.549743408,JUNEAU TER S AND S JUNEAU ST,0,3,59.333333333,20,NONE,False,0,0,0,1,50,SE
24321,-122.352599077,47.681053902,DAYTON AVE N AND N 72ND ST,5,4,47.75,20,NONE,False,0,0,0,1,47,NW
27794,-122.366253843,47.642045898,7TH AVE W AND W HALLADAY ST,0,4,29.5,22.5,NONE,False,3,2,0,3,40,MGNL-QA
37067,-122.396961444,47.692364922,31ST AVE NW AND NW 87TH ST,1,3,70.333333333,20,NONE,False,0,0,0,1,45,BLRD
25070,-122.403569495,47.665062479,36TH AVE W AND W LAWTON N ST,0,1,0,20,NONE,False,0,0,0,1,55,MGNL-QA
25478,-122.333553192,47.672922602,MERIDIAN AVE N AND N 61ST ST,1,3,75.666666667,23.333333333,NONE,False,3,1,0,2,47.5,LKUN-NW
34315,-122.29687634,47.539972652,28TH AVE S AND S FRONTENAC ST,3,3,82.666666667,20,NONE,False,0,0,0,1,45,GRDWM
26831,-122.344640075,47.657734517,WOODLAND PARK AVE N AND N 42ND S ST,0,2,36,20,NONE,False,0,0,0,1,45,LKUN
30854,-122.290869187,47.580960843,33RD AVE S AND S BAYVIEW ST,0,4,45.5,20,NONE,False,0,0,0,1,16,SE
33837,-122.381992653,47.532097303,39TH AVE SW AND SW KENYON ST,0,4,80.25,20,NONE,True,0,0,0,1,55,SW
34619,-122.265602454,47.542475614,54TH AVE S AND S HOLLY ST,0,3,68,20,NONE,False,0,0,0,1,50,SE
35389,-122.283067277,47.516980905,CARKEEK DR S AND HARADEN PL S,0,3,30.666666667,23.333333333,NONE,False,3,1,0,1,35,GRDWM
32848,-122.393565875,47.55935313,48TH AVE SW AND SW EDMUNDS ST,5,4,76,20,NONE,False,0,2,0,1,47,SW
31476,-122.291921176,47.579646963,32ND AVE S AND S LANDER ST,2,4,44.75,20,NONE,False,0,0,0,1,28,SE
34386,-122.30803009,47.544140686,URSULA PL S AND DEAD END N,0,1,10,20,NONE,False,0,0,0,0,0,GRDWM
32979,-122.375524539,47.555595422,SW DAWSON ST AND DEAD END 1,0,1,0,20,NONE,False,0,0,0,1,50,DLRD
29014,-122.315704396,47.623110569,13TH AVE E AND E REPUBLICAN ST,6,4,19.75,20,NONE,False,0,0,2,1,50,E
32325,-122.31531309,47.568111586,S ANDOVER ST AND DEAD END 4,0,1,0,20,NONE,False,0,0,0,1,45,GRDWM
27876,-122.368869677,47.644307748,9TH AVE W AND W NEWELL ST,1,4,42,20,NONE,False,0,0,0,1,45,MGNL-QA
35121,-122.322958066,47.523915953,8TH AVE S AND S CONCORD ST,0,3,23,23.333333333,NONE,False,3,1,0,1,55,GRDWM
31833,-122.379236924,47.573138798,BELVIDERE AVE SW AND SW HINDS ST,2,4,30.5,20,NONE,False,0,0,0,1,45,SW
31764,-122.403002542,47.56393962,55TH AVE SW AND DEAD END,0,1,85,20,NONE,False,0,0,0,0,0,SW
269143,-122.287673652,47.526120639,BEACON ER AVE S AND S CLOVERDALE ST,5,2,46,22.5,NONE,False,3,0,0,1,55,GRDWM
37431,-122.351255473,47.69601621,EVANSTON AVE N AND N 92ND ST,0,4,78.25,20,NONE,True,0,0,0,2,47.5,NW
31972,-122.393451801,47.568469404,48TH AVE SW AND SW ANDOVER ST,9,4,91.25,20,NONE,True,0,0,0,1,50,SW
24497,-122.318701277,47.675840775,9TH AVE NE AND NE 65TH ST,6,3,70.333333333,23.333333333,NONE,False,2,1,0,2,52.5,NE
33485,-122.276966285,47.558603523,45TH AVE S AND DEAD END 5,0,1,0,20,NONE,False,0,0,0,0,0,SE
33786,-122.384505585,47.540343307,41ST AVE SW AND SW FRONTENAC ST,0,3,50,20,NONE,False,0,0,0,1,17,SW
33239,-122.300389462,47.554643804,25TH AVE S AND DEAD END 4,0,1,69,20,NONE,False,0,0,0,0,0,GRDWM
24913,-122.286315705,47.684853184,39TH AVE NE AND NE 77TH ST,0,4,87.5,20,NONE,False,0,0,0,1,47,NE
29579,-122.337591982,47.611207373,4TH AVE AND PINE ST,106,4,83,25,CITY,False,1,0,0,0,0,DWNTN
37567,-122.328532935,47.703730657,1ST AVE NE AND I5 EXPRESS ON RP,1,2,40,25,NONE,False,1,0,0,0,0,N
35625,-122.362302348,47.723270323,4TH AVE NW AND NW 130TH ST,6,4,86.25,20,NONE,False,0,0,0,1,50,NW
29272,-122.298567861,47.621357425,26TH AVE E AND E THOMAS ST,0,2,45,20,NONE,False,0,0,0,1,45,CNTRL
24155,-122.369393602,47.683257603,10TH AVE NW AND NW 75TH ST,5,4,74.25,20,NONE,False,0,0,0,1,45,BLRD
27083,-122.321460799,47.659457159,NE 43RD ST AND DEAD END 1,0,1,77,20,NONE,False,0,0,0,0,0,NE
337519,-122.386452251,47.541912895,PARSHALL PL SW AND DEAD END,0,1,0,20,NONE,False,0,0,0,0,0,SW
487034,-122.280573072,47.529954726,M L KING JR ER WAY S AND S ELMGROVE ST,1,1,0,20,HALFPED,False,1,0,0,1,33,SE
25014,-122.398381122,47.675152794,32ND AVE NW AND NW 64TH N ST,0,2,57,25,NONE,False,3,1,0,1,55,BLRD
36531,-122.313936872,47.704894187,NE 105TH PL AND NE 105TH ST,0,3,71.333333333,20,NONE,False,0,0,0,1,40,N
33804,-122.380312615,47.537763402,38TH AVE SW AND SW ORCHARD ST,0,2,43,20,NONE,False,0,0,0,0,0,SW
28494,-122.278537854,47.633354045,42ND AVE E AND E GARFIELD ST,3,4,46.75,20,NONE,True,0,0,0,1,50,E
38391,-122.260983279,47.500176249,57TH AVE S AND S AUGUSTA ST,0,3,0,20,NONE,False,0,0,0,1,60,SE
32468,-122.292925961,47.566200944,RENTON AVE S AND S DAKOTA ST,6,4,50,20,NONE,False,0,0,0,1,55,SE
35635,-122.362306332,47.721456626,4TH AVE NW AND NW 127TH ST,2,4,87.25,20,NONE,True,0,0,0,1,50,NW
34608,-122.26714489,47.544273523,52ND AVE S AND S MORGAN ST,2,4,19,20,NONE,False,0,0,0,1,44,SE
31655,-122.304339679,47.575884454,22ND AVE S AND S WINTHROP ST,11,4,84.75,20,NONE,False,0,0,0,1,60,GRDWM
30885,-122.288782925,47.575220157,35TH AVE S AND S HANFORD ST,1,4,25.75,20,NONE,False,0,0,0,1,50,SE
30960,-122.397993789,47.575741107,52ND AVE SW AND DEAD END 1,0,1,100,20,NONE,False,0,0,0,1,45,SW
29785,-122.321158341,47.610016507,BOYLSTON AVE AND MARION ST,13,4,21,20,NONE,False,0,0,1,1,55,E
28537,-122.281415035,47.639126168,E LYNN ST AND DEAD END,0,1,0,20,NONE,False,0,0,0,0,0,E
30640,-122.300055408,47.595566280,25TH AVE S AND S DEARBORN ST,3,4,60.75,20,NONE,True,0,0,0,2,50,CNTRL
25012,-122.267016111,47.675739495,58TH AVE NE AND NE 65TH ST,0,4,45.75,22.5,NONE,False,2,4,0,1,30,NE
37718,-122.309480367,47.698504901,17TH AVE NE AND NE 96TH ST,0,4,73,20,NONE,False,0,0,0,1,47,N
30143,-122.310168078,47.612905099,17TH AVE AND E UNION ST,2,3,23.666666667,23.333333333,NONE,False,2,1,0,1,55,CNTRL
27913,-122.373640051,47.640683247,13TH AVE W AND W WHEELER ST,0,3,23.333333333,20,NONE,False,0,0,0,1,55,MGNL-QA
33569,-122.283466925,47.558650658,39TH AVE S AND S EDMUNDS ST,3,4,20,20,NONE,True,0,0,0,1,50,SE
31875,-122.376150246,47.568356809,35TH AVE SW AND SW ANDOVER N ST,4,2,77.5,25,NONE,False,3,1,0,1,50,SW
28191,-122.320847868,47.645618607,BROADWAY E AND E HAMLIN ST,1,4,15.25,20,NONE,False,0,0,0,1,45,NE
26794,-122.342145359,47.661385297,STONE WAY N AND N 45TH ST,24,4,66.5,25,CITY,False,2,0,0,3,34.666666667,LKUN
35421,-122.265195529,47.528512731,54TH AVE S AND S GRATTAN W ST,1,1,24,20,NONE,False,0,0,0,0,0,SE
34073,-122.367489862,47.531886127,27TH AVE SW AND SW KENYON W ST,0,1,87,20,NONE,False,0,0,0,1,50,DLRD
32903,-122.39509774,47.550291068,49TH AVE SW AND SW JUNEAU ST,0,4,37.25,20,NONE,True,0,0,0,1,55,SW
24574,-122.32670027,47.682231281,LATONA AVE NE AND WOODLAWN N AVE NE,9,2,23.5,22.5,NONE,False,3,2,0,1,50,NW
26114,-122.279211248,47.672158253,STANFORD AVE NE AND NE 60TH ST,0,3,83,20,NONE,False,0,0,0,0,0,NE
24747,-122.304388324,47.684860241,22ND AVE NE AND NE 77TH ST,0,3,90.333333333,20,NONE,False,0,0,0,0,0,NE
37003,-122.396046279,47.698884883,31ST AVE NW AND NW GOLDEN DR,0,3,74,20,NONE,False,0,0,0,1,50,BLRD
24627,-122.291340013,47.687643235,34TH AVE NE AND NE 82ND ST,0,3,43,20,NONE,False,0,0,0,0,0,NE
29636,-122.343201965,47.608864741,ELLIOTT AVE AND PINE ST,0,1,0,20,NONE,False,0,0,0,1,30,DWNTN
30976,-122.408079053,47.577706970,59TH AVE SW AND SW STEVENS ST,2,3,34,20,NONE,False,0,0,0,1,55,SW
33711,-122.262173256,47.551103707,SEWARD PARK AVE S AND S ORCAS ST,16,4,64.75,25,NONE,False,2,3,0,0,0,SE
27598,-122.386685484,47.645855732,PATTEN PL W AND DEAD END,0,1,80,20,NONE,False,0,0,0,0,0,MGNL-QA
34059,-122.371158835,47.533722744,30TH AVE SW AND SW HOLDEN ST,0,4,72,22.5,NONE,False,3,2,0,1,50,DLRD
32715,-122.288185948,47.564095038,RAINIER AVE S AND S GENESEE S ST,39,2,74.5,25,CITY,False,1,0,1,3,35.333333333,SE
30345,-122.28759467,47.609236928,E COLUMBIA ST AND DEAD END 2,0,2,9.5,20,NONE,False,0,0,0,0,0,CNTRL
28721,-122.344937281,47.629730175,6TH AVE N AND HIGHLAND DR,1,4,64,20,NONE,True,0,0,0,2,52.5,MGNL-QA
34897,-122.359182012,47.519195383,20TH AVE SW AND SW CAMBRIDGE ST,0,4,69.25,20,NONE,True,0,0,0,1,47,DLRD
33031,-122.339439735,47.560319318,EAST MARGINAL WAY S AND S ALASKA ST,65,3,60.666666667,33.333333333,NONE,False,1,1,0,0,0,GRDWM
38384,-122.259640948,47.495621232,59TH AVE S AND S 120TH ST,0,1,0,20,NONE,False,0,1,0,1,76,SE
26929,-122.35205614,47.661397066,DAYTON AVE N AND N 45TH E ST,0,1,38,20,NONE,False,0,0,0,1,50,LKUN
24279,-122.349906707,47.687662827,FREMONT AVE N AND N 81ST ST,3,4,64.25,20,NONE,False,0,0,0,1,50,NW
29884,-122.330025031,47.613001409,PIKE ST AND TERRY AVE,28,3,84,23.333333333,NONE,False,1,3,0,0,0,E
26044,-122.30553126,47.666448565,21ST AVE NE AND NE 52ND ST,0,3,31.333333333,20,NONE,False,0,0,0,1,65,NE
30137,-122.312773495,47.614112629,15TH AVE AND E PIKE ST,2,4,22.25,20,NONE,True,0,0,0,0,0,CNTRL
37997,-122.379235392,47.510010922,37TH PL SW AND SW 104TH ST,0,3,74.666666667,20,NONE,False,0,0,0,0,0,SW
23872,-122.38759277,47.686802765,24TH AVE NW AND NW 80TH ST,26,4,44,25,CITY,False,2,0,0,3,45,BLRD
34774,-122.389323585,47.530638048,44TH AVE SW AND SW SOUTHERN ST,0,3,71,20,NONE,False,0,0,0,1,47,SW
28145,-122.349534495,47.635706984,4TH AVE N AND HOWE ST,0,3,18,20,NONE,False,0,0,0,1,60,MGNL-QA
340310,-122.399557836,47.664451370,33RD AVE W AND W HARLEY ST,0,3,4.333333333,20,NONE,False,0,0,0,0,0,MGNL-QA
34931,-122.372596842,47.526473604,31ST AVE SW AND SW CLOVERDALE ST,4,4,82,20,NONE,False,0,0,0,1,35,DLRD
25535,-122.344526831,47.664291267,WOODLAND PARK AVE N AND N 49TH ST,0,4,41.5,20,NONE,True,0,0,0,1,47,LKUN-NW
30271,-122.281985113,47.612061678,LAKE WASHINGTON BLVD AND MADRONA DR,2,3,22.666666667,25,NONE,False,3,3,0,2,47.5,CNTRL
25040,-122.398370004,47.672967959,32ND AVE NW AND NW 61ST ST,0,4,63,22.5,NONE,False,3,2,0,1,50,BLRD
27381,-122.278040914,47.652090329,NE 33RD ST AND WEST LAURELHURST DR NE,1,4,33.5,20,NONE,False,0,2,0,1,19,NE
29037,-122.314336164,47.621122751,14TH AVE E AND E THOMAS E ST,4,1,11,20,NONE,False,0,0,0,1,45,E
34539,-122.286096111,47.538877803,37TH AVE S AND S MYRTLE ST,2,2,83,20,NONE,False,0,0,0,1,30,GRDWM
30085,-122.297842499,47.606173273,27TH AVE AND E JEFFERSON ST,3,4,44,20,NONE,False,0,1,0,1,45,CNTRL
33858,-122.394343256,47.543159230,48TH AVE SW AND SW HOLLY ST,1,3,62,23.333333333,NONE,False,3,1,0,2,50,SW
