X,Y,SIGNTYPE
-122.283950871772,47.5641661611845,stop
-122.405417514566,47.6722906168284,stop
-122.382878703492,47.5665258913862,stop
-122.294809364429,47.7119947772947,stop
-122.360855881148,47.6458822272248,stop
-122.385628042661,47.559402994667,stop
-122.296093497853,47.6902680054365,stop
-122.404020616349,47.6417608004746,stop
-122.319712280294,47.598383729093,stop
-122.289724695697,47.7301341853951,yield
-122.380437883971,47.5447169078007,stop
-122.284936346477,47.5715045333343,stop
-122.289383617387,47.5511615444832,stop
-122.379507436678,47.5211278012467,stop
-122.380020642282,47.5646451239093,stop
-122.377518274741,47.5643090183153,stop
-122.289882584043,47.5771514661382,stop
-122.319664475507,47.6432306907662,stop
-122.39945509518,47.6540236508496,stop
-122.286536512134,47.6183957593276,stop
-122.279675642312,47.6689153388106,stop
-122.282752872762,47.6326582243289,stop
-122.330128837693,47.6007949816309,stop
-122.400802177538,47.6540207145537,stop
-122.381507926147,47.5062717990049,stop
-122.283811850839,47.5640961067103,stop
-122.291482128549,47.6129526178468,stop
-122.379187455457,47.5137728543427,stop
-122.382741094862,47.5664271781932,stop
-122.380221336145,47.5755549652216,stop
-122.377522027584,47.5611305264449,stop
-122.28539499475,47.6307078937957,stop
-127.390658288157,46.8083000791101,stop
-122.324398562014,47.6868393759095,stop
-122.381943833391,47.5448391239527,stop
-122.380158274645,47.5647164340506,stop
-122.286060410079,47.5239038799145,stop
-122.288690110921,47.5769243459123,yield
-122.330977010091,47.5556079648724,stop
-122.286196042798,47.5511895043102,stop
-122.295683766133,47.6640123575905,stop
-122.401169865546,47.6395927916509,stop
-122.330997231207,47.553445558853,stop
-122.285033632089,47.5642307911097,stop
-122.28935554288,47.7083206578823,stop
-122.40529521537,47.6722026694803,stop
-122.362365310308,47.7251180290175,yield
-122.377033227305,47.5711475303597,stop
-122.288690110921,47.5769243459123,stop
-122.289684945186,47.7337086535199,stop
-122.284699522572,47.5260769168703,stop
-122.288136527265,47.6611391612216,stop
-122.360865107188,47.7340147279784,stop
-122.407153567931,47.6450282258478,stop
-122.290368560549,47.5510045929969,stop
-122.294982912575,47.7119997065513,stop
-122.382087922834,47.5284474242703,stop
-122.286890584157,47.5865588698948,stop
-122.399697919185,47.63914329572,stop
-122.382047032668,47.5335805744848,stop
-122.376252173035,47.4997673240119,stop
-122.283107574452,47.6212977193502,stop
-122.287980808513,47.6757467007044,stop
-122.290356414349,47.5461555274513,stop
-122.285333261743,47.6182743593721,stop
-122.283512664967,47.5512528337054,stop
-122.29626497418,47.7120488912411,stop
-122.330860344938,47.5533710027379,stop
-122.28397209029,47.6345523417573,stop
-122.293733303751,47.5991500778831,stop
-122.293803819697,47.6016857819185,stop
-122.287108060588,47.5641309037166,stop
-122.338480311687,47.5197162594835,stop
-122.286026992093,47.5261519510473,stop
-122.291236667496,47.6015623007788,stop
-122.284919118547,47.5453597700537,stop
-122.285809727615,47.6757839356871,stop
-122.357817654799,47.6322818180275,stop
-122.377710852781,47.5810346461782,stop
-122.323878327756,47.5975247506224,stop
-122.287263831859,47.7191865387601,stop
-122.291083918189,47.6757472832606,stop
-122.36941512229,47.6906767547603,stop
-122.396903757726,47.689217162465,stop
-122.403647550436,47.6583716155549,stop
-122.358171707555,47.6411357980407,stop
-122.403524040355,47.654014012318,stop
-122.319933347006,47.6339042475553,stop
-122.286787013616,47.6684749139053,stop
-122.287717429108,47.6758173714567,stop
-122.284109066583,47.634627083041,stop
-122.372522701655,47.5282478636999,stop
-122.288884195401,47.5738037158589,yield
-122.286771427217,47.5876143833936,stop
-127.390658288157,46.8083000791101,stop
-122.285996975677,47.6793802166719,stop
-122.403686815918,47.6468523358473,stop
-122.39969901838,47.6395929519095,stop
-127.390658288157,46.8083000791101,stop
-122.288747735477,47.5737313435995,yield
-122.296075897945,47.7083228085393,stop
-122.36068083105,47.6267662183082,stop
-122.290213434873,47.5460866007694,stop
-122.329919412273,47.5797741341512,stop
-122.291260144123,47.6008212221584,stop
-122.406874682883,47.6540471944945,stop
-122.280916486784,47.546024010736,stop
-122.326272507238,47.6778606077117,stop
-122.398443549032,47.6759065705153,stop
-122.398270480385,47.6757389814701,stop
-122.319315685987,47.6139570291042,stop
-122.361928350045,47.6686833662597,stop
-122.395744945049,47.690578208639,stop
-122.398292638999,47.6607083770096,stop
-122.295953701448,47.6901984222839,stop
-127.390658288157,46.8083000791101,stop
-122.290292810489,47.6128581182051,stop
-122.380023074461,47.5628369624352,stop
-122.286366273599,47.6829665125099,stop
-122.286125785377,47.5641473024193,stop
-122.403584270571,47.6727712368931,stop
-122.396850675503,47.6467907704707,stop
-122.283410593878,47.5460562939023,stop
-122.40101494444,47.6468584938344,stop
-122.285468684667,47.7083485672437,stop
-122.288890357149,47.560789283265,stop
-122.385801829826,47.5467025502231,stop
-122.372481487456,47.5355166398652,yield
-122.289374533118,47.6794502626968,stop
-122.284945276178,47.5229683392022,stop
-122.288253582409,47.614083252364,yield
-122.407016405326,47.6449535926333,stop
-122.294093959282,47.5783106774842,stop
-122.36076858069,47.6485556320094,stop
-122.381950830764,47.5283756962039,stop
-122.288272350034,47.6612122319756,stop
-122.293667651455,47.6016131962021,stop
-122.289494407492,47.6831091092468,stop
-122.403708771336,47.6728886735579,stop
-122.377380658459,47.5640414917414,stop
-122.285983109519,47.6757899738999,stop
-122.380571386982,47.5334633785186,stop
-122.375225318383,47.5246191733828,stop
-122.375350880458,47.528320376386,stop
-122.28414740209,47.6317181639768,stop
-122.396900551749,47.6867135838678,stop
-122.387269040677,47.5384750844132,stop
-122.379041838829,47.5137063398433,stop
-127.390658288157,46.8083000791101,stop
-122.289234494031,47.6793781250413,stop
-122.289727096487,47.5783054254938,stop
-122.37253433139,47.5246264755285,stop
-122.396999697869,47.6906038449657,stop
-122.372495552458,47.5336919912367,stop
-122.289150104437,47.668546475308,stop
-122.395915184999,47.690555727463,stop
-122.292507931919,47.6260542909172,stop
-122.397339136738,47.633793764675,stop
-122.379706732264,47.5210390893587,stop
-122.286914738725,47.5876906154687,stop
-122.284123872728,47.6334196720571,stop
-122.283739284609,47.5261450089018,stop
-122.288117728366,47.6140076604854,yield
-122.28327185079,47.5459860875557,stop
-122.286953431861,47.5640779197001,stop
-122.381806862593,47.5447481629954,stop
-122.284776452416,47.5370722765554,stop
-122.287207824573,47.6794498339725,stop
-122.287070963201,47.6793750968405,stop
-122.283006563357,47.6212033560837,stop
-122.289355444468,47.6079046085893,stop
-122.280847222075,47.5512259442519,stop
-122.375213478748,47.5282489368915,stop
-127.390658288157,46.8083000791101,stop
-122.380358242874,47.575629633396,stop
-122.372670978882,47.524698549364,stop
-122.280794898703,47.545930479571,stop
-122.330365315856,47.6008964216354,stop
-122.380809303963,47.5031396453573,stop
-127.390658288157,46.8083000791101,stop
-122.29492457873,47.7084292257178,stop
-122.291346424381,47.6128769576829,stop
-122.289207541214,47.6128018778292,stop
-122.290506211483,47.5510784433458,stop
-122.287726365361,47.682972809686,stop
-122.400321594817,47.6390702701845,stop
-122.286672500248,47.7082905271412,stop
-122.283817336131,47.5220382754939,stop
-122.398193539025,47.6600298238396,stop
-122.296420007461,47.7211467350065,stop
-122.295570810965,47.6684837483566,stop
-122.284734699339,47.5224417337955,stop
-122.280710362123,47.5511539591347,stop
-122.286808470092,47.7083635473908,stop
-122.291091254353,47.5699740331562,stop
-122.395803572113,47.6867915359826,stop
-122.405417514566,47.6722906168284,yield
-122.290076537169,47.6625989633579,stop
-122.282774762367,47.626162012074,stop
-122.289584575509,47.7300619244461,yield
-122.291060448357,47.7268235262486,stop
-122.397086339253,47.6612716080189,stop
-122.352065247813,47.6331969103094,yield
-122.317880406351,47.6425359049986,stop
-122.26991591599,47.5171153482157,stop
-122.391365609589,47.5150560671014,stop
-122.279529504598,47.6690556670027,stop
-122.279445115922,47.6613276690961,stop
-122.276618746171,47.5370245085138,stop
-122.389478146228,47.5592895653295,stop
-122.374616017386,47.5081540731155,stop
-122.318252982367,47.6129850432707,stop
-122.270641404393,47.5640775272716,stop
-122.3241048561,47.6613747774941,stop
-122.390846659632,47.5702836184593,stop
-122.402206056638,47.654017328062,stop
-122.278454258972,47.6345241144155,stop
-122.385684044413,47.5448177121849,stop
-122.360799918736,47.6517719475191,yield
-122.390768243559,47.5611101129982,stop
-122.383227389259,47.5462853609242,stop
-122.2789473375,47.6793578429642,stop
-122.381299389326,47.575547164654,stop
-122.278535828743,47.6794447496524,stop
-122.28491741226,47.6793141138815,stop
-122.28097307608,47.5227583405065,stop
-122.385413045823,47.5064804747036,stop
-122.38937212878,47.5701917714491,stop
-122.392110992131,47.561113987247,stop
-122.277027618738,47.5700441946514,stop
-122.349435269909,47.6382189469079,stop
-122.284912840735,47.6685581628374,stop
-122.388587258741,47.5521709703056,yield
-122.377892313532,47.5333701343077,stop
-122.324332413356,47.675840234988,stop
-122.38954831964,47.5647963274214,stop
-122.403509808242,47.658297527118,stop
-122.390289947063,47.5208230384902,stop
-122.402644077515,47.638687252628,stop
-122.362581643258,47.6760285946685,stop
-122.38438521036,47.5447870388421,stop
-122.323967967142,47.6612999375113,stop
-122.384347656175,47.508300598617,stop
-122.275819279034,47.5641349670564,stop
-122.276769731807,47.6584447355985,stop
-122.282418448268,47.7293019035994,yield
-122.370194487374,47.6504370986151,stop
-122.385734739753,47.5756573716296,stop
-122.388744352179,47.5467609768999,stop
-122.362871551824,47.6741338368387,yield
-122.388807583375,47.5107096091777,stop
-122.375128956029,47.5761455490194,stop
-122.392079341517,47.5647284328198,stop
-122.384768745875,47.528511299004,stop
-122.383295823348,47.5137925992207,stop
-122.324638310645,47.6551554405224,stop
-122.322967241325,47.6801815758346,stop
-122.281461773585,47.6584504248585,stop
-122.277290403991,47.6682428105591,stop
-122.274425030527,47.5640654893522,stop
-122.384523131403,47.5137332472935,stop
-122.382728947298,47.5628242601323,stop
-122.28262983068,47.6973630172318,stop
-122.275853036894,47.6793655190253,stop
-122.279664231039,47.6347359225046,stop
-122.273921933265,47.6583531068924,stop
-122.275932742704,47.6758099595044,stop
-122.26991591599,47.5171153482157,stop
-122.381688720827,47.5507261707637,stop
-122.385665640481,47.5466273892219,stop
-122.385820893266,47.544892209333,stop
-122.389066612912,47.5205728652038,stop
-122.281314393886,47.6612457010004,stop
-122.402226859004,47.646786928942,stop
-122.361979148688,47.7034589860369,stop
-122.27081903456,47.5594476137674,stop
-122.384064002297,47.5646195750246,yield
-122.274370626717,47.6794348337892,stop
-122.285220739402,47.7118459454933,yield
-122.281324065681,47.6583763456689,stop
-122.397738817515,47.5575500989002,stop
-122.412451532037,47.6513639309022,stop
-122.384501738133,47.5466856625546,stop
-122.274314238067,47.6829943340621,stop
-122.382785489602,47.5592469471724,stop
-122.283533108748,47.6644059468168,stop
-122.282928981261,47.6794485587404,stop
-122.389612926282,47.559363326945,stop
-122.324194833254,47.7012977974444,stop
-122.381453340307,47.562872924235,stop
-122.393162776966,47.5384874882667,stop
-122.369276952466,47.690578152455,stop
-122.275876908182,47.6613200427065,stop
-122.273768328491,47.675423410302,stop
-122.39215183759,47.5593060537345,stop
-122.385818210848,47.5451569008977,stop
-122.279456826367,47.5370856237602,stop
-122.279658929659,47.640676539743,stop
-122.378032707127,47.5210422225634,stop
-122.284863532914,47.6631090718363,stop
-122.274060269985,47.6584239778322,stop
-122.397211130718,47.5792298147258,stop
-122.279948400665,47.6973395773489,stop
-122.388629935643,47.5445841343638,stop
-122.284684888811,47.6612300770966,stop
-122.361792229432,47.675955385502,stop
-122.384546125805,47.5755374613976,stop
-122.287502068872,47.6183272763178,stop
-122.278670468416,47.682998792071,stop
-122.319536155916,47.5966901953946,stop
-122.378062651905,47.5754882034005,stop
-122.362401321159,47.7196795777194,stop
-122.279572522503,47.6793620075445,stop
-122.385958354554,47.5284711533692,stop
-122.403549354178,47.6467806610281,stop
-122.348069810778,47.5228569241216,stop
-122.278980869567,47.675821556724,stop
-122.278106055863,47.5370939997353,stop
-122.376152310178,47.5712141490575,stop
-122.287569134797,47.600830000194,stop
-122.392216437337,47.564800197668,stop
-122.397589551703,47.5648515873964,stop
-122.385598420088,47.5755301818728,stop
-122.284214746513,47.6830764518921,stop
-122.276615798481,47.6583733211346,stop
-122.280817249145,47.5539432177995,stop
-122.286569816048,47.623130002973,stop
-122.29102686983,47.7337063847129,stop
-122.289992940193,47.5607948732351,stop
-122.347517667287,47.6348155287153,stop
-122.274563227868,47.5641363375467,stop
-122.388542096296,47.5137600596205,stop
-122.269971611463,47.5095021557819,stop
-122.282367938685,47.7292109253619,yield
-122.326300979006,47.6009475749973,stop
-122.269674638314,47.5545445519457,stop
-122.397453067084,47.5647766202475,stop
-122.363646670121,47.6432651241891,stop
-122.280806896882,47.6757507042161,stop
-122.279315865936,47.5370174740105,stop
-122.323194618305,47.6758839447335,stop
-122.273170891509,47.5686432619235,stop
-122.279713138694,47.6794477565809,stop
-122.322757401366,47.6801281260879,stop
-122.39473948168,47.5647549914331,stop
-122.347165225462,47.6382901902143,stop
-122.363308424304,47.6246431803449,stop
-122.361566959407,47.6760298845119,stop
-122.285284025135,47.690057187178,stop
-122.378838288434,47.5647159819091,yield
-122.38803539478,47.5701736907989,stop
-122.408317427295,47.6449536204724,stop
-122.279883656611,47.6309091826874,yield
-122.395022119725,47.5576023460825,stop
-122.394827617394,47.5703710492301,stop
-122.276780867383,47.6558321350174,yield
-122.384045674073,47.5592218488377,stop
-122.282208956718,47.6685926179335,stop
-122.280802231254,47.6544266380479,yield
-122.282674340015,47.6612392782242,stop
-122.379071114549,47.5446808952136,stop
-122.394876524462,47.5574832058348,stop
-122.3203521764,47.5264962671138,stop
-122.385892114174,47.5137399288317,stop
-122.370341115972,47.6314265319312,stop
-122.386296437747,47.5224699569472,stop
-122.289237147653,47.7172962893873,stop
-122.390684259032,47.581240305189,stop
-122.349660997164,47.6408197123561,stop
-122.392169692764,47.5702989472927,stop
-122.391188661628,47.5467005426205,stop
-122.37515899253,47.5447145195143,stop
-122.282255855122,47.6793762308047,stop
-122.39266200358,47.5358312656518,stop
-122.394699354101,47.5702525136634,stop
-122.378688702127,47.5609654974952,stop
-122.323467686273,47.7230478167096,yield
-122.276625299556,47.6567729325062,yield
-122.388039603619,47.5629110154905,stop
-127.390658288157,46.8083000791101,stop
-122.319574729666,47.5983122441343,stop
-122.394935077092,47.5612111722554,stop
-122.286882575559,47.6297945041158,stop
-122.270172521927,47.5095777589021,stop
-122.319618300061,47.6187759405039,yield
-122.390945930545,47.5593779189924,stop
-122.285369069104,47.717394237144,yield
-122.384033721413,47.5628219867776,stop
-122.280020594667,47.6309838849643,yield
-122.319637252831,47.6199575336166,stop
-122.376014606633,47.5710918167469,stop
-127.390658288157,46.8083000791101,stop
-122.387792111658,47.5811430680282,stop
-122.326815232388,47.5798450210805,stop
-122.38749882294,47.5893055962816,yield
-122.323915245645,47.6649006216034,stop
-122.375320398589,47.5337734375244,stop
-122.31674890163,47.6574431765592,stop
-122.278409885461,47.6613259624098,stop
-122.273946551189,47.6612474662385,stop
-122.38817304242,47.5702449761079,stop
-122.284811310332,47.6756582066232,stop
-122.384255211503,47.5593972917937,stop
-122.386003213298,47.5156001133392,yield
-122.349035427435,47.6194226027217,stop
-122.278002906728,47.7158614683394,yield
-122.381275348137,47.5628368322742,stop
-122.280045572227,47.6583750270313,stop
-122.285282751348,47.6830974115301,stop
-122.289491196352,47.7083939841926,stop
-122.318041525324,47.6061677277352,stop
-122.324486956125,47.6758987095841,stop
-122.278556287841,47.6355551004585,stop
-122.285205757961,47.6973792785378,stop
-122.27527056841,47.5370276705037,stop
-122.2798012412,47.6344838527457,stop
-122.384665752781,47.5138026920803,stop
-122.284823487227,47.661300772214,stop
-122.272050342885,47.5641443317428,stop
-122.394082473237,47.5792888053388,stop
-122.402343861764,47.6540886735777,stop
-122.289405473522,47.6129714907833,stop
-122.3909006799,47.5647969886207,stop
-122.384521831499,47.5448726967821,stop
-122.390763099578,47.564725641604,stop
-122.38451641701,47.5454418143455,stop
-122.325897229923,47.6817758535155,stop
-122.329142348544,47.5675934493394,yield
-122.378700653853,47.5646446742609,yield
-122.278385941782,47.6355540786454,stop
-122.284990985881,47.6758429278036,stop
-122.277291757578,47.5226478561189,yield
-122.324258170839,47.6867675610787,stop
-122.402525556826,47.6386393400677,stop
-122.325286596172,47.6783153425575,stop
-122.27540551594,47.679437889396,stop
-127.390658288157,46.8083000791101,stop
-122.376132352055,47.5720061699028,stop
-122.402303545632,47.6585164842216,stop
-122.382817850823,47.5283964738401,stop
-122.270028800623,47.5043930046381,stop
-122.285356642514,47.7119217424845,yield
-122.317997091382,47.613972308013,stop
-122.275451008838,47.55120040698,stop
-122.278333372461,47.6405817952371,stop
-122.282288760208,47.6758225657591,stop
-122.282236327843,47.7290796793765,yield
-122.347375106219,47.6262422966356,stop
-122.31930463195,47.6128450380033,stop
-122.281229158347,47.6793786783222,stop
-122.381522153436,47.5629085841857,stop
-122.281656807957,47.5641126977253,stop
-122.288478142134,47.5378418881076,stop
-122.289354302367,47.6584680863681,stop
-122.378203048586,47.5756149408131,stop
-122.390118440273,47.5206991289025,stop
-122.37048936667,47.6468912987201,stop
-122.402308580441,47.6395133490413,stop
-122.349644208308,47.6430087635876,stop
-122.382952753548,47.508285060834,stop
-122.39494574841,47.553900630685,stop
-122.378110693329,47.5711561126732,stop
-122.38950977281,47.5702630624102,stop
-122.278591308245,47.6345960959982,stop
-122.284868613364,47.6641481262555,stop
-122.384219969915,47.5628823289249,stop
-122.388130824515,47.5611380050217,stop
-122.381161719419,47.5812185619872,stop
-122.276902497001,47.6793718280022,stop
-122.409915492479,47.6540534509167,stop
-122.382443103759,47.5755122671523,stop
-122.397678016686,47.5574408456681,stop
-122.326750145143,47.6785509332716,stop
-122.394214528012,47.579411730121,stop
-122.326097506534,47.6778469024898,stop
-122.39090507298,47.5611848113492,stop
-122.383086433716,47.544783846185,stop
-122.377859391883,47.544743201596,stop
-122.27931489998,47.658374227571,stop
-122.383936675233,47.5064667197899,stop
-122.277510773893,47.6524142254149,yield
-122.378239102707,47.5712772312079,stop
-122.274229939869,47.6793212734554,stop
-122.397366435294,47.5702780157875,stop
-122.274734821258,47.5261554644884,stop
-122.287847931521,47.5960659604058,stop
-122.390810045577,47.5593024561842,stop
-122.28362832621,47.5172695744322,stop
-122.278412294386,47.6354300353453,stop
-122.384589387625,47.5336002837671,stop
-122.28094635507,47.6758233463207,stop
-122.279603973308,47.6758237480405,stop
-122.278221934436,47.5460483130449,stop
-122.402446026064,47.6395849779258,stop
-122.383021357884,47.5498444823823,stop
-122.370371363004,47.6468044846309,stop
-122.28926794957,47.7192061837656,stop
-122.394791018466,47.561135625931,stop
-122.378307518099,47.5282900704434,stop
-122.386145084456,47.5156702305051,yield
-122.282820765985,47.6584521030237,stop
-122.388451712451,47.5520952339495,yield
-122.318115649199,47.619884265905,stop
-122.382920214892,47.5593880141151,stop
-122.408454167228,47.6450258790241,stop
-122.347666380104,47.6263254916477,stop
-122.271912155169,47.564073508844,stop
-122.272709930536,47.5369885557215,stop
-122.377723552283,47.5446622904579,stop
-122.375447170213,47.5174341747803,stop
-122.348754319367,47.6195138981996,stop
-122.280819384096,47.5641474129336,stop
-122.279483302996,47.5701139758,stop
-122.392011705902,47.5214967870755,stop
-122.363036995752,47.6322879744131,stop
-122.28674468943,47.6297938653252,stop
-122.277387075923,47.6613323510719,stop
-122.277935459468,47.6793716299427,stop
-122.390549103035,47.5811668112195,stop
-122.385430453789,47.5592332312047,stop
-122.402368824309,47.6468542907617,stop
-122.27798220256,47.675817887965,stop
-122.323317981771,47.6758426603241,stop
-122.374737182483,47.5082270356427,stop
-122.388291091047,47.5593775920548,stop
-122.38437848616,47.5453708921678,stop
-122.277324034503,47.5225546732142,yield
-122.282103213904,47.6830741822216,stop
-122.280875757137,47.5261391754377,stop
-122.275313567295,47.5511289329787,stop
-122.388217733291,47.5629850852253,stop
-122.384617462987,47.528458168664,stop
-122.379206912796,47.5447671785125,stop
-122.28522979808,47.7173240170139,yield
-122.271940708428,47.5676477083138,stop
-122.36225873116,47.7196085802614,stop
-122.279570327232,47.5641202494552,stop
-122.282149320813,47.6757526052335,stop
-122.317981478486,47.6267746723086,stop
-122.27942397202,47.5352494358901,stop
-122.280751026678,47.5230641787008,stop
-122.27079642732,47.5642521589008,stop
-122.287781187247,47.5991443481386,stop
-122.277437753374,47.6829772652782,stop
-122.318018113973,47.6384432072253,stop
-122.410297935998,47.6518083964311,stop
-122.275681035197,47.5640615012976,stop
-122.369272889814,47.6868800077559,stop
-122.270607834208,47.5593772134479,stop
-122.281426914667,47.6974233361645,stop
-122.2747341829,47.6613158905159,stop
-122.279821588417,47.6830717688227,stop
-122.387927172111,47.5812192915538,stop
-122.269841083619,47.5424553986342,yield
-122.324656662396,47.6538485822147,stop
-122.272578294309,47.5511162065159,stop
-122.392287864882,47.5593787469174,stop
-122.413274316126,47.6540665638783,stop
-122.375183307631,47.533701696124,stop
-122.362871864588,47.6759566961883,stop
-122.378168029904,47.5211154656646,stop
-122.392247589622,47.5611888830376,stop
-122.384726286384,47.5336746977703,stop
-122.349523366648,47.6407482818337,stop
-122.379232577427,47.5334181692058,stop
-122.319339444207,47.6152241769923,stop
-122.284732144015,47.6683452826051,stop
-122.285405400111,47.6902211864248,stop
-122.381546102527,47.5082736827348,stop
-122.386033993559,47.5138100624479,stop
-122.275425163142,47.5455819850667,stop
-122.381572123603,47.5091284759941,stop
-122.348794432037,47.6262476058142,yield
-122.34793182989,47.5227832896019,stop
-122.388195421712,47.5647902414795,stop
-122.279464487485,47.6757511269543,stop
-122.281795878099,47.5641827250404,stop
-122.276597089409,47.6612413135524,stop
-122.324628742813,47.6558017007411,stop
-122.383262448445,47.5210703108073,stop
-122.385726120819,47.5083120290086,stop
-122.349506806168,47.6429370631881,stop
-122.379369582107,47.5334899267911,stop
-122.283884392729,47.658382957232,stop
-122.409772599899,47.6413490849206,stop
-127.390658288157,46.8083000791101,stop
-122.385681269002,47.545085194966,stop
-122.276948237243,47.6758144718805,stop
-122.282683034405,47.6583806278633,stop
-122.277075262489,47.5641282898286,stop
-122.362239578144,47.7250466265025,yield
-122.378864744242,47.5611140316248,stop
-122.276891701185,47.5699073684737,stop
-122.3694110278,47.6869538584135,stop
-122.370216824617,47.6505211470079,stop
-122.325870485447,47.6816582687533,stop
-122.392032527117,47.5702272022798,stop
-122.383152689187,47.5137265614549,stop
-122.388610003276,47.5466468754693,stop
-122.402443208058,47.6585853580088,stop
-122.391324141359,47.546776275787,stop
-122.269843571767,47.5511040288664,stop
-122.377387099599,47.5609763542067,stop
-122.349485995161,47.6455349219617,stop
-122.281047397602,47.683072928586,stop
-122.38288526824,47.5611293396452,stop
-122.276757327624,47.5370949280071,stop
-122.285024225572,47.6829152056983,stop
-122.327202128429,47.5459172599462,stop
-122.389171619874,47.5811547661756,stop
-122.388683229565,47.5138308465284,stop
-122.272572718397,47.5369143022865,stop
-122.324495541021,47.655489989341,stop
-122.270686793148,47.567656293011,stop
-122.370341767164,47.6310766090994,stop
-122.360940881968,47.651703506224,yield
-122.388022420615,47.5610872168458,stop
-122.381435736121,47.5756358140451,stop
-122.288146099661,47.6044191276838,stop
-122.317893185531,47.6383578747176,stop
-122.384365582629,47.5466104839412,stop
-122.289376443104,47.7173664896387,stop
-122.389306765102,47.5812282626043,stop
-122.412295522557,47.6513125062755,stop
-122.388029440363,47.5647106896896,stop
-122.269981634205,47.5511749224336,stop
-122.336190097624,47.617687459631,stop
-122.285344460807,47.6974524654237,stop
-122.279681480329,47.6830024295381,stop
-122.326691290378,47.6811986024241,stop
-122.382749154433,47.5609862284553,stop
-122.285100387958,47.6794624397942,stop
-122.280734855091,47.5260681283728,stop
-122.278099802602,47.5459526818888,stop
-122.280681395915,47.5640764663857,stop
-122.367505213657,47.6523821672262,stop
-122.410580130285,47.5790884687736,stop
-122.370828515158,47.6686975158975,stop
-122.363935444601,47.7025007169977,stop
-122.269578580375,47.6758102446947,stop
-122.328287584275,47.5533572913301,stop
-122.269000938133,47.6794423314044,stop
-122.264750642978,47.5500888107302,stop
-122.363709755852,47.725124088562,yield
-122.370700774095,47.6614308501065,stop
-127.390658288157,46.8083000791101,stop
-122.350747150244,47.584224639111,stop
-122.368765631189,47.6759950509285,stop
-122.278126845609,47.5261546007008,stop
-122.366540934176,47.6295727479218,yield
-122.264918962164,47.5025985959991,yield
-122.362340689125,47.6396329435993,stop
-122.272765302839,47.5232742947403,stop
-122.393730986944,47.5544783072568,stop
-122.31861324094,47.5851293034242,stop
-122.26339848353,47.5526650140235,stop
-122.26791638615,47.5530043590878,stop
-122.253483042293,47.5081509389305,stop
-122.264865115606,47.5061664253951,stop
-122.272757040564,47.6756377505348,stop
-122.363542491963,47.6395605049107,stop
-122.268770311268,47.6715646090618,stop
-122.322727952369,47.5318699653018,stop
-122.323640493509,47.5982867987079,stop
-122.363389704749,47.6906757247735,stop
-122.346999685941,47.6382156296707,stop
-122.36499472719,47.6759539590295,stop
-122.323505416636,47.7329458486175,stop
-122.262132167257,47.5119173935572,stop
-122.366330711932,47.7196312483418,stop
-122.325821852158,47.5713761439245,yield
-122.2660927309,47.5198051588071,stop
-122.362196953014,47.6401913205399,stop
-122.363171200141,47.6245605364593,stop
-122.268913328765,47.6613113556662,yield
-122.400885397567,47.5835891524481,stop
-122.27152387064,47.6613972428786,stop
-122.323724127936,47.7329834505751,stop
-122.254797429831,47.508229524339,stop
-122.362334132804,47.6402632198701,stop
-122.316213852494,47.6866813457716,stop
-122.264115797396,47.5168534131867,stop
-122.412112838443,47.57596263985,stop
-122.367592924349,47.6453790612566,stop
-122.259703741864,47.4960256584003,stop
-122.367560443849,47.6322769093252,stop
-122.370471382887,47.6906722741949,stop
-122.272856343639,47.6775455567549,yield
-122.363471141026,47.7027821848654,stop
-122.270883996427,47.5179945631301,stop
-122.317854856856,47.6243273521079,yield
-122.267830399628,47.6757021947164,stop
-122.328099250068,47.5319572587313,stop
-122.365090363997,47.7196965030669,stop
-122.341670285555,47.5173166461791,stop
-122.317175245207,47.6006911603331,yield
-122.32683774113,47.5668832119759,stop
-122.264645620323,47.5135894899574,stop
-122.256317486599,47.5061484423207,stop
-122.272995759256,47.6776155579807,yield
-122.257305636999,47.5061554113163,stop
-122.271631052537,47.6829928278005,stop
-122.363234548003,47.628773401965,stop
-122.272912737509,47.6612422799034,stop
-122.367392015649,47.6504549445543,stop
-122.266877389242,47.5615577251286,stop
-122.364623946653,47.6237236525658,stop
-122.270688162535,47.5570167006629,stop
-122.402897087086,47.5648619332794,stop
-122.264566230123,47.5540227586416,stop
-122.389909188237,47.5466834029086,stop
-122.268226306783,47.5548825802641,stop
-122.393571296039,47.5612065344039,stop
-122.345041733518,47.6254931397311,stop
-122.320918951533,47.7214946470811,stop
-122.363609256627,47.7196144092677,stop
-122.392385899173,47.5550239168773,stop
-122.271559243179,47.6793289765062,stop
-122.268889950592,47.6793527351537,stop
-122.283644024317,47.6830041458555,stop
-122.370838387147,47.6615050039952,stop
-122.367744662232,47.6323480783174,stop
-122.36755843274,47.6395582479628,stop
-122.283799300276,47.6793872804462,stop
-122.25466061637,47.5081576018069,stop
-122.326462247573,47.6000898065789,stop
-122.40145899735,47.5648693647668,stop
-122.366540767391,47.6296438977082,yield
-122.266695195493,47.6792604362094,stop
-122.363518336372,47.6413761655986,stop
-122.393497766516,47.5593168884215,stop
-122.368535561604,47.6686255333032,stop
-122.396430470124,47.5407901274438,stop
-122.3266609219,47.5664820853238,stop
-122.320792501948,47.7194303607429,stop
-122.283947221771,47.6794483690835,stop
-122.368668683257,47.7014832631996,stop
-122.318272078228,47.6141810311567,stop
-122.317718598359,47.6242251287726,yield
-122.241014148157,47.5109545426217,stop
