,UNITDESC,STNAME_ORD,XSTRLO,XSTRHI,ARTCLASS,SPEEDLIMIT,SURFACETYPE_1,PVMTCONDINDX1,PVMTCONDINDX2,TRANCLASS,SLOPE_PCT,SHAPE_Length
7841,S JUNEAU ST BETWEEN 24TH AVE S AND BEACON WR AVE S,S JUNEAU ST,24TH AVE S,BEACON WR AVE S,0.0,20.0,ST,84.0,0.0,0,9.0,111.015327309799
7842,S JUNEAU ST BETWEEN 32ND AVE S AND 33RD AVE S,S JUNEAU ST,32ND AVE S,33RD AVE S,0.0,20.0,AC,96.0,0.0,0,6.0,251.760739649223
7843,S JUNEAU ST BETWEEN 48TH AVE S AND 51ST AVE S,S JUNEAU ST,48TH AVE S,51ST AVE S,0.0,20.0,PCC,19.0,0.0,0,9.0,676.716020015409
7844,S JUNEAU ST BETWEEN 52ND AVE S AND DEAD END 5,S JUNEAU ST,52ND AVE S,DEAD END 5,0.0,20.0,PCC,74.0,0.0,0,3.0,311.10933816431
7845,S KENYON ST BETWEEN OCCIDENTAL AVE S AND 2ND AVE S,S KENYON ST,OCCIDENTAL AVE S,2ND AVE S,0.0,20.0,AC,0.0,0.0,0,0.0,682.646146029508
7846,S KENYON ST BETWEEN 8TH AVE S AND 10TH AVE S,S KENYON ST,8TH AVE S,10TH AVE S,0.0,20.0,PCC,70.0,0.0,4,0.0,621.023205257789
7847,S KENYON ST BETWEEN M L KING JR ER WAY S AND RENTON AVE S,S KENYON ST,M L KING JR ER WAY S,RENTON AVE S,0.0,20.0,ST,0.0,0.0,0,1.0,565.966172693953
7848,S KENYON ST BETWEEN 50TH AVE S AND RAINIER AVE S,S KENYON ST,50TH AVE S,RAINIER AVE S,0.0,20.0,ST,0.0,0.0,0,6.0,206.596981806898
7849,S KING ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,S KING ST,ALASKAN E RDWY WAY S,1ST AVE S,0.0,20.0,AC,0.0,0.0,3,1.0,356.584287418113
7850,S KING ST BETWEEN OCCIDENTAL W AVE S AND OCCIDENTAL E AVE S,S KING ST,OCCIDENTAL W AVE S,OCCIDENTAL E AVE S,2.0,25.0,AC/PCC,38.0,0.0,3,0.0,92.719358412388
7851,S KING ST BETWEEN 23RD AVE S AND 24TH S AVE S,S KING ST,23RD AVE S,24TH S AVE S,0.0,20.0,AC,20.0,0.0,0,2.0,265.169466624778
7852,S KING ST BETWEEN 31ST AVE S AND 32ND AVE S,S KING ST,31ST AVE S,32ND AVE S,0.0,20.0,AC,81.0,0.0,0,15.0,284.184207624617
7853,S KING ST BETWEEN 35TH AVE S AND LAKESIDE UPPER AVE S,S KING ST,35TH AVE S,LAKESIDE UPPER AVE S,0.0,20.0,AC,39.0,0.0,0,8.0,168.207999753553
7854,S LANDER ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S,S LANDER ST,1ST AVE S,OCCIDENTAL AVE S,2.0,25.0,AC/PCC,45.0,0.0,0,0.0,229.908260362986
7855,S LANDER ST BETWEEN AIRPORT S WAY S AND DEAD END 3,S LANDER ST,AIRPORT S WAY S,DEAD END 3,0.0,20.0,AC,40.0,0.0,0,1.0,145.983181579029
7856,S LANDER ST BETWEEN 14TH AVE S AND 15TH AVE S,S LANDER ST,14TH AVE S,15TH AVE S,0.0,20.0,PCC,64.0,0.0,0,6.0,322.167271572449
7857,S LANDER ST BETWEEN 21ST S AVE S AND 22ND AVE S,S LANDER ST,21ST S AVE S,22ND AVE S,0.0,20.0,PCC,82.0,0.0,0,0.0,254.821181602421
7858,S LANDER ST BETWEEN 33RD AVE S AND 34TH AVE S,S LANDER ST,33RD AVE S,34TH AVE S,0.0,20.0,AC,4.0,0.0,0,4.0,265.938040248613
7859,S LANE ST BETWEEN CORWIN PL S AND DEARBORN PL S,S LANE ST,CORWIN PL S,DEARBORN PL S,0.0,20.0,AC,26.0,0.0,0,1.0,305.637006422271
7860,S LANE ST BETWEEN 18TH AVE S AND 20TH AVE S,S LANE ST,18TH AVE S,20TH AVE S,0.0,20.0,AC,36.0,0.0,0,8.0,644.242889198274
7861,S LANE ST BETWEEN 35TH AVE S AND LAKESIDE UPPER AVE S,S LANE ST,35TH AVE S,LAKESIDE UPPER AVE S,0.0,20.0,PCC,0.0,0.0,0,5.0,43.3423522302276
7862,S LEO ST BETWEEN BEACON AVE S AND 53RD AVE S,S LEO ST,BEACON AVE S,53RD AVE S,0.0,20.0,AC,58.0,0.0,5,2.0,565.898450528382
7863,S LUCILE ST BR BETWEEN AIRPORT WAY S AND S LUCILE ST,S LUCILE ST BR,AIRPORT WAY S,S LUCILE ST,2.0,25.0,PCC,82.0,0.0,3,1.0,563.551373596984
7864,S LUCILE ST BETWEEN 1ST AVE S AND 2ND AVE S,S LUCILE ST,1ST AVE S,2ND AVE S,2.0,25.0,AC/PCC,72.0,0.0,0,0.0,451.693803202261
7865,S LUCILE ST BETWEEN 3RD AVE S AND 4TH AVE S,S LUCILE ST,3RD AVE S,4TH AVE S,2.0,25.0,AC/PCC,72.0,0.0,0,0.0,340.132248869448
7866,S LUCILE ST BETWEEN 6TH AVE S AND MAYNARD AVE S,S LUCILE ST,6TH AVE S,MAYNARD AVE S,2.0,25.0,AC/PCC,82.0,0.0,0,1.0,366.337975405467
7867,S LUCILE ST BETWEEN 15TH AVE S AND 16TH AVE S,S LUCILE ST,15TH AVE S,16TH AVE S,0.0,20.0,PCC,84.0,0.0,0,3.0,289.881227902989
7868,S LUCILE ST BETWEEN 17TH AVE S AND 18TH AVE S,S LUCILE ST,17TH AVE S,18TH AVE S,0.0,20.0,PCC,84.0,0.0,0,2.0,299.941393716582
7869,S LUCILE ST BETWEEN 31ST AVE S AND 32ND AVE S,S LUCILE ST,31ST AVE S,32ND AVE S,0.0,20.0,ST,73.0,0.0,0,12.0,258.035322898728
7870,S LUCILE ST BETWEEN 39TH AVE S AND 42ND AVE S,S LUCILE ST,39TH AVE S,42ND AVE S,0.0,20.0,ST,87.0,0.0,0,1.0,670.176097994921
7871,S LUCILE ST BETWEEN 48TH AVE S AND 51ST AVE S,S LUCILE ST,48TH AVE S,51ST AVE S,0.0,20.0,PCC,63.0,0.0,0,1.0,673.722189433808
7872,S LUCILE ST BETWEEN DEAD END 3 AND 55TH AVE S,S LUCILE ST,DEAD END 3,55TH AVE S,0.0,20.0,PCC,95.0,0.0,0,4.0,353.506902888609
7873,S MAIN ST BETWEEN 2ND AVE S AND 2ND AV ET S,S MAIN ST,2ND AVE S,2ND AV ET S,2.0,25.0,PCC,91.0,24.0,0,1.0,304.235571507381
7874,S MAIN ST BETWEEN 4TH AVE S AND 5TH AVE S,S MAIN ST,4TH AVE S,5TH AVE S,0.0,20.0,PCC,0.0,0.0,0,15.0,321.164419368976
7875,S MAIN ST BETWEEN 28TH E AVE S AND 29TH AVE S,S MAIN ST,28TH E AVE S,29TH AVE S,0.0,20.0,AC,94.0,0.0,0,7.0,209.59351271645
7876,S MASSACHUSETTS ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S,S MASSACHUSETTS ST,1ST AVE S,OCCIDENTAL AVE S,0.0,20.0,AC,31.0,0.0,0,0.0,230.058284708197
7877,S MASSACHUSETTS ST BETWEEN DEAD END 2 AND 17TH AVE S,S MASSACHUSETTS ST,DEAD END 2,17TH AVE S,0.0,20.0,AC,0.0,0.0,0,4.0,111.152308795433
7878,S MASSACHUSETTS ST BETWEEN M L KING JR WAY S AND 28TH AVE S,S MASSACHUSETTS ST,M L KING JR WAY S,28TH AVE S,0.0,20.0,PCC,0.0,0.0,0,10.0,259.691064893508
7879,S MASSACHUSETTS ST BETWEEN 31ST AVE S AND DEAD END 3,S MASSACHUSETTS ST,31ST AVE S,DEAD END 3,0.0,20.0,ST,0.0,0.0,0,6.0,129.105159587926
7880,S MASSACHUSETTS ST BETWEEN LAKE WASHINGTON BLVD S AND 35TH AVE S,S MASSACHUSETTS ST,LAKE WASHINGTON BLVD S,35TH AVE S,0.0,20.0,PCC,0.0,0.0,0,14.0,305.043731464153
7881,S MCCLELLAN ST BETWEEN 17TH AVE S AND 18TH AVE S,S MCCLELLAN ST,17TH AVE S,18TH AVE S,3.0,25.0,PCC,31.0,0.0,0,6.0,347.403479093149
7882,S MCCLELLAN ST BETWEEN 22ND AVE S AND 23RD AVE S,S MCCLELLAN ST,22ND AVE S,23RD AVE S,3.0,25.0,PCC,39.0,0.0,0,2.0,249.726580260671
7883,S MCCLELLAN ST BETWEEN 24TH AVE S AND 25TH AVE S,S MCCLELLAN ST,24TH AVE S,25TH AVE S,2.0,25.0,PCC,56.0,0.0,0,16.0,250.423543057314
7884,S MCCLELLAN ST BETWEEN S MOUNT BAKER EB BV AND LAKE PARK DR S,S MCCLELLAN ST,S MOUNT BAKER EB BV,LAKE PARK DR S,2.0,25.0,AC/PCC,60.0,0.0,3,6.0,94.1230738599702
7885,S MCCLELLAN ST BETWEEN MOUNT ST HELENS PL S AND MOUNT ADAMS PL S,S MCCLELLAN ST,MOUNT ST HELENS PL S,MOUNT ADAMS PL S,0.0,20.0,AC,6.0,0.0,0,1.0,179.940701287325
7886,S MEAD ST BETWEEN 42ND AVE S AND RAINIER AVE S,S MEAD ST,42ND AVE S,RAINIER AVE S,0.0,20.0,PCC,60.0,0.0,0,2.0,867.186338429085
7887,S MICHIGAN ST BETWEEN OCCIDENTAL AVE S AND EAST MARGINAL WAY S,S MICHIGAN ST,OCCIDENTAL AVE S,EAST MARGINAL WAY S,0.0,20.0,AC,79.0,0.0,3,0.0,497.146213319238
7888,S MICHIGAN ST BETWEEN 6TH AVE S AND 7TH AVE S,S MICHIGAN ST,6TH AVE S,7TH AVE S,1.0,25.0,AC/PCC,100.0,0.0,3,0.0,296.490927310627
7889,S MONTEREY PL BETWEEN BEACON ER AVE S AND 28TH AVE S,S MONTEREY PL,BEACON ER AVE S,28TH AVE S,0.0,20.0,GRAVEL,0.0,0.0,0,3.0,683.545360248301
7890,S MORGAN ST BETWEEN SHAFFER AVE S AND 30TH AVE S,S MORGAN ST,SHAFFER AVE S,30TH AVE S,0.0,20.0,PCC,0.0,0.0,0,2.0,265.49925218374
7891,S MORGAN ST BETWEEN DEAD END 2 AND M L KING JR WR WAY S,S MORGAN ST,DEAD END 2,M L KING JR WR WAY S,0.0,20.0,ST,0.0,0.0,0,6.0,783.846487223321
7892,S MORGAN ST BETWEEN RAINIER AVE S AND 47TH AVE S,S MORGAN ST,RAINIER AVE S,47TH AVE S,0.0,20.0,PCC,0.0,0.0,0,2.0,85.2105244855329
7893,S MORGAN ST BETWEEN 52ND AVE S AND SEWARD PARK S AVE S,S MORGAN ST,52ND AVE S,SEWARD PARK S AVE S,0.0,20.0,PCC,0.0,0.0,0,9.0,740.406467161184
7894,S MOUNT BAKER EB BV BETWEEN 30TH AVE S AND 31ST AVE S,S MOUNT BAKER BLVD,30TH AVE S,31ST AVE S,3.0,25.0,AC,71.0,100.0,0,7.0,432.345582876374
7895,S MYRTLE PL BETWEEN S MYRTLE ST AND 33RD AVE S,S MYRTLE PL,S MYRTLE ST,33RD AVE S,1.0,25.0,AC/PCC,52.0,0.0,2,6.0,398.172818097254
7896,S MYRTLE ST BETWEEN FOX AVE S AND 7TH AVE S,S MYRTLE ST,FOX AVE S,7TH AVE S,0.0,20.0,PCC,80.0,0.0,0,0.0,132.159816484019
7897,S MYRTLE ST BETWEEN 37TH AVE S AND 38TH AVE S,S MYRTLE ST,37TH AVE S,38TH AVE S,0.0,20.0,AC,86.0,0.0,0,1.0,333.905179253898
7898,S NEVADA ST BETWEEN 15TH AVE S AND 16TH AVE S,S NEVADA ST,15TH AVE S,16TH AVE S,0.0,20.0,ST,0.0,0.0,0,7.0,197.437559983487
7899,S NORFOLK ST BETWEEN 40TH AVE S AND M L KING JR WR WAY S,S NORFOLK ST,40TH AVE S,M L KING JR WR WAY S,0.0,20.0,AC,71.0,0.0,0,1.0,798.662999377006
7900,S NORFOLK ST BETWEEN 59TH AVE S AND 60TH AVE S,S NORFOLK ST,59TH AVE S,60TH AVE S,0.0,20.0,PCC,86.0,0.0,0,11.0,290.981010978963
7901,S NORMAN ST BETWEEN 25TH AVE S AND 26TH AVE S,S NORMAN ST,25TH AVE S,26TH AVE S,0.0,20.0,AC,0.0,0.0,0,0.0,259.640473995919
7902,S NORMAN ST BETWEEN YAKIMA AVE S AND 30TH AVE S,S NORMAN ST,YAKIMA AVE S,30TH AVE S,0.0,20.0,PCC,62.0,0.0,0,12.0,260.082895269281
7903,S NYE PL BETWEEN 20TH AVE S AND 20TH PL S,S NYE PL,20TH AVE S,20TH PL S,0.0,20.0,PCC,76.0,0.0,0,1.0,333.04166452905
7904,S ORCAS ST BETWEEN 5TH AVE S AND 6TH AVE S,S ORCAS ST,5TH AVE S,6TH AVE S,0.0,20.0,PCC,72.0,0.0,0,0.0,366.001395755006
7905,S ORCAS ST BETWEEN 17TH AVE S AND 18TH AVE S,S ORCAS ST,17TH AVE S,18TH AVE S,0.0,20.0,PCC,78.0,0.0,0,3.0,299.931688323442
7906,S ORCAS ST BETWEEN 21ST AVE S AND 22ND AVE S,S ORCAS ST,21ST AVE S,22ND AVE S,0.0,20.0,ST,0.0,0.0,0,4.0,280.423831569271
7907,S ORCAS ST BETWEEN JUNEAU TER S AND RENTON AVE S,S ORCAS ST,JUNEAU TER S,RENTON AVE S,2.0,25.0,PCC,69.0,0.0,0,15.0,165.417642016938
7908,S ORCAS ST BETWEEN 42ND AVE S AND RAINIER AVE S,S ORCAS ST,42ND AVE S,RAINIER AVE S,2.0,25.0,AC/PCC,44.0,0.0,0,4.0,769.178022431401
7909,S ORCAS ST BETWEEN 46TH AVE S AND 47TH AVE S,S ORCAS ST,46TH AVE S,47TH AVE S,2.0,25.0,AC/PCC,14.0,0.0,0,0.0,307.568590972197
7910,S ORCAS ST BETWEEN 55TH AVE S AND SEWARD PARK AVE S,S ORCAS ST,55TH AVE S,SEWARD PARK AVE S,2.0,25.0,PCC,81.0,0.0,3,12.0,620.106255692264
7911,S OREGON ST BETWEEN 14TH AVE S AND 15TH AVE S,S OREGON ST,14TH AVE S,15TH AVE S,0.0,20.0,PCC,97.0,0.0,0,3.0,314.470938542385
7912,S OREGON ST BETWEEN 33RD E AVE S AND 34TH W AVE S,S OREGON ST,33RD E AVE S,34TH W AVE S,0.0,20.0,AC,36.0,0.0,0,12.0,213.283845363156
7913,S OREGON ST BETWEEN 37TH AVE S AND 38TH AVE S,S OREGON ST,37TH AVE S,38TH AVE S,0.0,20.0,PCC,0.0,0.0,0,0.0,271.021543216018
7914,S OREGON ST BETWEEN 47TH AVE S AND 48TH AVE S,S OREGON ST,47TH AVE S,48TH AVE S,0.0,20.0,ST,0.0,0.0,0,2.0,310.158876771334
7915,S OTHELLO ST BETWEEN 38TH AVE S AND 39TH AVE S,S OTHELLO ST,38TH AVE S,39TH AVE S,1.0,25.0,AC/PCC,38.0,0.0,2,1.0,323.682536188067
7916,S OTHELLO ST BETWEEN 54TH AVE S AND BOWLYN PL S,S OTHELLO ST,54TH AVE S,BOWLYN PL S,0.0,20.0,PCC,68.0,0.0,0,5.0,156.265867395992
7917,S PEARL ST BETWEEN 13TH AVE S AND 15TH AVE S,S PEARL ST,13TH AVE S,15TH AVE S,0.0,20.0,PCC,89.0,0.0,0,5.0,658.163344458617
7918,S PEARL ST BETWEEN 39TH AVE S AND DEAD END 3,S PEARL ST,39TH AVE S,DEAD END 3,0.0,20.0,ST,75.0,0.0,0,9.0,431.117211424767
7919,S PERRY ST BETWEEN 41ST AVE S AND 42ND AVE S,S PERRY ST,41ST AVE S,42ND AVE S,0.0,20.0,ST,8.0,0.0,0,9.0,174.591447950407
7920,S PLUM ST BETWEEN AIRPORT WAY S AND DEAD END 1,S PLUM ST,AIRPORT WAY S,DEAD END 1,0.0,20.0,AC,8.0,0.0,0,1.0,185.329963846315
7921,S PLUM ST BETWEEN 13TH AVE S AND DEAD END,S PLUM ST,13TH AVE S,DEAD END,0.0,20.0,AC,0.0,0.0,0,1.0,289.032676271994
7922,S PLUM ST BETWEEN 17TH AVE S AND 18TH AVE S,S PLUM ST,17TH AVE S,18TH AVE S,0.0,20.0,ST,58.0,0.0,0,14.0,322.101308119083
7923,S PLUM ST BETWEEN 22ND AVE S AND RAINIER AVE S,S PLUM ST,22ND AVE S,RAINIER AVE S,0.0,20.0,ST,56.0,0.0,0,1.0,155.973521946767
7924,S PORTLAND ST BETWEEN 32ND AVE S AND BEACON WR AVE S,S PORTLAND ST,32ND AVE S,BEACON WR AVE S,0.0,20.0,ST,0.0,0.0,0,8.0,407.708518789457
7925,S PORTLAND ST BETWEEN 35TH AVE S AND 37TH AVE S,S PORTLAND ST,35TH AVE S,37TH AVE S,0.0,20.0,ST,0.0,0.0,0,3.0,537.939926362851
7926,S PRENTICE ST BETWEEN 65TH AVE S AND 66TH AVE S,S PRENTICE ST,65TH AVE S,66TH AVE S,0.0,20.0,PCC,0.0,0.0,0,14.0,291.002026740546
7927,S RAYMOND ST BETWEEN DEAD END 1 AND 18TH AVE S,S RAYMOND ST,DEAD END 1,18TH AVE S,0.0,20.0,AC,81.0,0.0,0,5.0,167.196139154163
7928,S RAYMOND ST BETWEEN 42ND AVE S AND 44TH AVE S,S RAYMOND ST,42ND AVE S,44TH AVE S,0.0,20.0,PCC,76.0,0.0,0,2.0,660.460421135378
7929,S RIDGEWAY PL BETWEEN MOUNT ST HELENS PL S AND MOUNT ADAMS PL S,S RIDGEWAY PL,MOUNT ST HELENS PL S,MOUNT ADAMS PL S,0.0,20.0,AC,13.0,0.0,0,5.0,165.011757768279
7930,S RIVER ST BETWEEN 3RD AVE S AND 4TH AVE S,S RIVER ST,3RD AVE S,4TH AVE S,0.0,20.0,AC,25.0,0.0,0,2.0,265.674207405773
7931,S RIVER ST BETWEEN 5TH AVE S AND 5TH PL S,S RIVER ST,5TH AVE S,5TH PL S,0.0,20.0,AC,22.0,0.0,0,0.0,281.158995645317
7932,S ROSE ST BETWEEN DEAD END 5 AND BEACON WR AVE S,S ROSE ST,DEAD END 5,BEACON WR AVE S,0.0,20.0,AC,62.0,0.0,0,6.0,326.763402509503
7933,S ROSE ST BETWEEN DEAD END 4 AND 39TH AVE S,S ROSE ST,DEAD END 4,39TH AVE S,0.0,20.0,ST,0.0,0.0,0,8.0,289.193720687847
7934,S ROSE ST BETWEEN 50TH AVE S AND RAINIER S AVE S,S ROSE ST,50TH AVE S,RAINIER S AVE S,0.0,20.0,ST,0.0,0.0,0,6.0,199.733508556902
7935,S ROSE ST BETWEEN DEAD END 2 AND DUNCAN AVE S,S ROSE ST,DEAD END 2,DUNCAN AVE S,0.0,20.0,ST,0.0,0.0,0,10.0,119.963911691598
7936,S ROXBURY ST BETWEEN 56TH E AVE S AND 57TH W AVE S,S ROXBURY ST,56TH E AVE S,57TH W AVE S,3.0,25.0,PCC,82.0,0.0,0,3.0,198.715523564503
7937,S ROXBURY ST BETWEEN 58TH W AVE S AND 58TH E AVE S,S ROXBURY ST,58TH W AVE S,58TH E AVE S,3.0,25.0,PCC,90.0,0.0,0,3.0,70.2993588741622
7938,S RYAN ST BETWEEN DEAD END 3 AND 55TH AVE S,S RYAN ST,DEAD END 3,55TH AVE S,0.0,20.0,AC,81.0,0.0,0,5.0,344.060192576204
7939,S RYAN ST BETWEEN RENTON AVE S AND 61ST AVE S,S RYAN ST,RENTON AVE S,61ST AVE S,0.0,20.0,PCC,89.0,0.0,0,1.0,414.220058063853
7940,S RYAN ST BETWEEN 65TH AVE S AND 66TH AVE S,S RYAN ST,65TH AVE S,66TH AVE S,0.0,20.0,PCC,98.0,0.0,0,11.0,290.992955734782
7941,S RYAN ST BETWEEN S TAFT ST AND 76TH AVE S,S RYAN ST,S TAFT ST,76TH AVE S,0.0,20.0,AC,76.0,0.0,0,4.0,196.537602967608
7942,S SNOQUALMIE ST BETWEEN 11TH AVE S AND 12TH AVE S,S SNOQUALMIE ST,11TH AVE S,12TH AVE S,0.0,20.0,PCC,69.0,0.0,0,6.0,315.79043370316
7943,S SNOQUALMIE ST BETWEEN CORSON AVE S AND 13TH AVE S,S SNOQUALMIE ST,CORSON AVE S,13TH AVE S,0.0,20.0,PCC,69.0,0.0,0,4.0,194.309195164681
7944,S SNOQUALMIE ST BETWEEN 51ST AVE S AND 52ND AVE S,S SNOQUALMIE ST,51ST AVE S,52ND AVE S,0.0,20.0,PCC,95.0,0.0,0,14.0,309.997790970032
7945,S SOUTHERN ST BETWEEN 10TH AVE S AND DALLAS AVE S,S SOUTHERN ST,10TH AVE S,DALLAS AVE S,0.0,20.0,PCC,71.0,0.0,4,0.0,118.884257791056
7946,S SPENCER ST BETWEEN BEACON ER AVE S AND 28TH AVE S,S SPENCER ST,BEACON ER AVE S,28TH AVE S,0.0,20.0,ST,31.0,0.0,0,5.0,960.340276612782
7947,S SPOKANE ST BETWEEN 15TH AVE S AND 16TH AVE S,S SPOKANE ST,15TH AVE S,16TH AVE S,2.0,25.0,AC/PCC,73.0,0.0,0,12.0,219.27918909848
7948,S SPOKANE ST BETWEEN 20TH AVE S AND 21ST AVE S,S SPOKANE ST,20TH AVE S,21ST AVE S,2.0,25.0,PCC,59.0,0.0,0,5.0,226.521539215468
7949,S SPOKANE ST BETWEEN COURTLAND PL S AND DEAD END 2,S SPOKANE ST,COURTLAND PL S,DEAD END 2,0.0,20.0,ST,70.0,0.0,0,19.0,83.4525470544371
7950,S SPOKANE CR ST BETWEEN W SEA BR WB - 6TH AV S RP AND S SPOKANE ST,S SPOKANE CR ST,W SEA BR WB - 6TH AV S RP,S SPOKANE ST,2.0,25.0,AC/PCC,59.0,0.0,2,1.0,389.254325792683
7951,S SPOKANE NR ST BETWEEN 2ND AVE S AND 4TH AVE S,S SPOKANE ST,2ND AVE S,4TH AVE S,2.0,35.0,PCC,82.0,0.0,2,0.0,452.738887667023
7952,S SPOKANE SR ST BETWEEN 4TH AVE S AND 5TH AVE S,S SPOKANE ST,4TH AVE S,5TH AVE S,2.0,25.0,PCC,87.0,0.0,2,0.0,398.924701349574
7953,S STACY ST BETWEEN DEAD END AND EAST MARGINAL WAY S,S STACY ST,DEAD END,EAST MARGINAL WAY S,0.0,20.0,AC,0.0,0.0,0,1.0,168.594831514608
7954,S STACY ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S,S STACY ST,1ST AVE S,OCCIDENTAL AVE S,0.0,20.0,AC,0.0,0.0,0,0.0,230.218474353373
7955,S STATE ST BETWEEN 18TH AVE S AND 19TH AVE S,S STATE ST,18TH AVE S,19TH AVE S,0.0,20.0,ST,0.0,0.0,0,0.0,266.081586580118
7956,S STEVENS ST BETWEEN 12TH AVE S AND 13TH AVE S,S STEVENS ST,12TH AVE S,13TH AVE S,0.0,20.0,PCC,76.0,0.0,0,3.0,336.624909557755
7957,S STEVENS ST BETWEEN 19TH AVE S AND 20TH AVE S,S STEVENS ST,19TH AVE S,20TH AVE S,0.0,20.0,PCC,77.0,0.0,0,14.0,323.551918180914
7958,S SUNNY VIEW DR BETWEEN S BURNS ST AND S PILGRIM ST,S SUNNY VIEW DR,S BURNS ST,S PILGRIM ST,0.0,20.0,ST,0.0,0.0,0,14.0,385.127232806804
7959,S TAFT ST BETWEEN 72ND AVE S AND 75TH AVE S,S TAFT ST,72ND AVE S,75TH AVE S,0.0,20.0,ST,0.0,0.0,0,5.0,666.743691541289
7960,S THISTLE ST BETWEEN 8TH AVE S AND 10TH AVE S,S THISTLE ST,8TH AVE S,10TH AVE S,0.0,20.0,PCC,69.0,0.0,0,0.0,650.29774482442
7961,S TRENTON ST BETWEEN 38TH AVE S AND 39TH AVE S,S TRENTON ST,38TH AVE S,39TH AVE S,0.0,20.0,ST,0.0,0.0,0,3.0,274.990705392715
7962,S TRENTON ST BETWEEN 41ST AVE S AND 42ND AVE S,S TRENTON ST,41ST AVE S,42ND AVE S,0.0,20.0,ST,0.0,0.0,0,8.0,97.8865177697711
7963,S TRENTON ST BETWEEN 44TH AVE S AND RENTON AVE S,S TRENTON ST,44TH AVE S,RENTON AVE S,0.0,20.0,ST,0.0,0.0,3,1.0,366.25426610368
7964,S VALE ST BETWEEN CORSON AVE S AND 12TH AVE S,S VALE ST,CORSON AVE S,12TH AVE S,0.0,20.0,ST,0.0,0.0,0,0.0,979.451096534455
7965,S VERN CT BETWEEN DEAD END AND BEACON WR AVE S,S VERN CT,DEAD END,BEACON WR AVE S,0.0,20.0,ST,100.0,0.0,0,5.0,231.470319977143
7966,S WAITE ST BETWEEN 21ST S AVE S AND 22ND AVE S,S WAITE ST,21ST S AVE S,22ND AVE S,0.0,20.0,PCC,99.0,0.0,0,1.0,278.445432476774
7967,S WALDEN ST BETWEEN RENTON PL S AND CLAREMONT AVE S,S WALDEN ST,RENTON PL S,CLAREMONT AVE S,0.0,20.0,PCC,65.0,0.0,4,3.0,316.000849353925
7968,S WALKER ST BETWEEN DEAD END 4 AND 6TH AVE S,S WALKER ST,DEAD END 4,6TH AVE S,0.0,20.0,AC,0.0,0.0,0,1.0,301.520379845267
7969,S WALKER ST BETWEEN AIRPORT S WAY S AND DEAD END 5,S WALKER ST,AIRPORT S WAY S,DEAD END 5,0.0,20.0,AC,31.0,0.0,0,1.0,250.326787424296
7970,S WALKER ST BETWEEN DEAD END 9 AND 13TH AVE S,S WALKER ST,DEAD END 9,13TH AVE S,0.0,20.0,PCC,78.0,0.0,0,11.0,159.977177338966
7971,S WALKER ST BETWEEN 15TH AVE S AND 16TH AVE S,S WALKER ST,15TH AVE S,16TH AVE S,0.0,20.0,PCC,80.0,0.0,0,9.0,322.813054632621
7972,S WALKER ST BETWEEN M L KING JR WAY S AND 28TH AVE S,S WALKER ST,M L KING JR WAY S,28TH AVE S,0.0,20.0,PCC,68.0,0.0,0,14.0,425.693535963238
7973,S WALKER ST BETWEEN 30TH AVE S AND 31ST AVE S,S WALKER ST,30TH AVE S,31ST AVE S,0.0,20.0,PCC,37.0,0.0,0,6.0,269.939391147195
7974,S WARSAW ST BETWEEN 24TH W AVE S AND 24TH E AVE S,S WARSAW ST,24TH W AVE S,24TH E AVE S,0.0,20.0,ST,0.0,0.0,0,12.0,154.323264210835
7975,S WARSAW ST BETWEEN 43RD AVE S AND 44TH AVE S,S WARSAW ST,43RD AVE S,44TH AVE S,0.0,20.0,PCC,83.0,0.0,0,2.0,405.841500127121
7976,S WARSAW ST BETWEEN RAINIER AVE S AND 48TH AVE S,S WARSAW ST,RAINIER AVE S,48TH AVE S,0.0,20.0,ST,0.0,0.0,0,2.0,195.909612267482
7977,S WASHINGTON ST BETWEEN 16TH AVE S AND 17TH AVE S,S WASHINGTON ST,16TH AVE S,17TH AVE S,0.0,20.0,AC,58.0,0.0,0,6.0,321.843903260513
7978,S WASHINGTON ST BETWEEN 20TH AVE S AND 21ST AVE S,S WASHINGTON ST,20TH AVE S,21ST AVE S,0.0,20.0,PCC,56.0,0.0,0,7.0,322.001648289584
7979,S WASHINGTON ST BETWEEN 25TH AVE S AND 26TH AVE S,S WASHINGTON ST,25TH AVE S,26TH AVE S,0.0,20.0,AC,62.0,0.0,0,5.0,260.011237068793
7980,S WEBSTER ST BETWEEN 35TH E AVE S AND DEAD END 2,S WEBSTER ST,35TH E AVE S,DEAD END 2,0.0,20.0,ST,0.0,0.0,0,0.0,412.629478849318
7981,S WEBSTER ST BETWEEN 43RD AVE S AND 44TH AVE S,S WEBSTER ST,43RD AVE S,44TH AVE S,0.0,20.0,PCC,40.0,0.0,0,8.0,424.329558176911
7982,S WELLER ST BETWEEN 18TH AVE S AND 20TH AVE S,S WELLER ST,18TH AVE S,20TH AVE S,0.0,20.0,AC,14.0,0.0,0,5.0,644.152707818613
